`,Time,x,y,z,traj_tx,traj_ty,traj_tz
2367,23.67,770.9417384,-27.45164156,0.424418889,770.4797158,-27.17696573,-0.255655638
2368,23.68,771.107462,-27.49133613,0.423166999,770.6454334,-27.21771318,-0.25689676
2369,23.69,771.2730956,-27.53137019,0.421912695,770.8110568,-27.25879584,-0.258140574
2370,23.7,771.4386385,-27.57174383,0.420656009,770.9765851,-27.30021352,-0.259387079
2371,23.71,771.6040898,-27.61245711,0.419396966,771.1420177,-27.34196601,-0.260636274
2372,23.72,771.7694489,-27.65351006,0.418135591,771.307354,-27.38405311,-0.261888156
2373,23.73,771.9347148,-27.69490274,0.416871904,771.4725931,-27.42647462,-0.263142724
2374,23.74,772.0998868,-27.73663515,0.415605919,771.6377345,-27.46923032,-0.264399975
2375,23.75,772.2649642,-27.7787073,0.414337649,771.8027774,-27.51232002,-0.265659908
2376,23.76,772.4299461,-27.82111921,0.413067099,771.9677212,-27.55574351,-0.266922521
2377,23.77,772.5948318,-27.86387084,0.411794273,772.1325651,-27.59950059,-0.268187811
2378,23.78,772.7596205,-27.90696218,0.410519171,772.2973084,-27.64359104,-0.269455777
2379,23.79,772.9243114,-27.9503932,0.409241787,772.4619505,-27.68801468,-0.270726417
2380,23.8,773.0889037,-27.99416385,0.407962111,772.6264906,-27.73277127,-0.271999729
2381,23.81,773.2533968,-28.03827409,0.406680134,772.790928,-27.77786064,-0.27327571
2382,23.82,773.4177898,-28.08272386,0.405395838,772.9552621,-27.82328255,-0.27455436
2383,23.83,773.5820819,-28.12751311,0.404109205,773.1194921,-27.86903682,-0.275835676
2384,23.84,773.7462724,-28.17264176,0.402820215,773.2836173,-27.91512323,-0.277119656
2385,23.85,773.9103606,-28.21810976,0.401528845,773.4476371,-27.96154157,-0.278406298
2386,23.86,774.0743456,-28.26391703,0.400235069,773.6115507,-28.00829164,-0.2796956
2387,23.87,774.2382267,-28.31006348,0.398938861,773.7753574,-28.05537323,-0.28098756
2388,23.88,774.4020031,-28.35654903,0.397640193,773.9390566,-28.10278613,-0.282282177
2389,23.89,774.5656741,-28.40337359,0.396339037,774.1026475,-28.15053014,-0.283579448
2390,23.9,774.7292388,-28.45053706,0.395035365,774.2661294,-28.19860504,-0.284879372
2391,23.91,774.8926967,-28.49803933,0.393729147,774.4295016,-28.24701064,-0.286181946
2392,23.92,775.0560468,-28.54588029,0.392420354,774.5927635,-28.29574671,-0.287487169
2393,23.93,775.2192885,-28.59405981,0.391108956,774.7559143,-28.34481306,-0.288795039
2394,23.94,775.3824209,-28.64257777,0.389794924,774.9189534,-28.39420948,-0.290105553
2395,23.95,775.5454434,-28.69143401,0.38847823,775.0818799,-28.44393575,-0.29141871
2396,23.96,775.7083552,-28.74062839,0.387158846,775.2446933,-28.49399168,-0.292734509
2397,23.97,775.8711556,-28.79016075,0.385836744,775.4073929,-28.54437705,-0.294052946
2398,23.98,776.0338437,-28.84003092,0.384511898,775.5699776,-28.59509158,-0.295374019
2399,23.99,776.1964189,-28.89023871,0.383184284,775.7324445,-28.64613433,-0.296697706
2400,24,776.3588805,-28.94078393,0.381853878,775.8947925,-28.69750492,-0.298024002
2401,24.01,776.5212277,-28.99166639,0.380520662,776.0570207,-28.74920311,-0.299352904
2402,24.02,776.6834598,-29.04288589,0.379184615,776.2191285,-28.80122869,-0.30068441
2403,24.03,776.845576,-29.0944422,0.37784572,776.3811153,-28.85358143,-0.302018518
2404,24.04,777.0075757,-29.1463351,0.376503963,776.5429803,-28.90626111,-0.303355228
2405,24.05,777.169458,-29.19856437,0.375159331,776.7047229,-28.9592675,-0.304694535
2406,24.06,777.3312224,-29.25112976,0.373811812,776.8663424,-29.01260039,-0.30603644
2407,24.07,777.4928681,-29.30403105,0.372461399,777.0278387,-29.06625971,-0.307380939
2408,24.08,777.6543943,-29.35726798,0.371108083,777.1892132,-29.12024593,-0.308728032
2409,24.09,777.8158004,-29.41084029,0.36975186,777.3504657,-29.17455886,-0.310077715
2410,24.1,777.9770856,-29.46474774,0.368392727,777.5115955,-29.22919816,-0.311429988
2411,24.11,778.1382492,-29.51899005,0.367030683,777.6726021,-29.28416354,-0.312784849
2412,24.12,778.2992906,-29.57356697,0.365665729,777.8334846,-29.33945468,-0.314142295
2413,24.13,778.460209,-29.62847823,0.364297871,777.9942426,-29.39507127,-0.315502326
2414,24.14,778.6210037,-29.68372354,0.362927115,778.1548754,-29.45101301,-0.316864939
2415,24.15,778.7816741,-29.73930262,0.361553473,778.3153823,-29.50727957,-0.318230132
2416,24.16,778.9422194,-29.7952152,0.360176954,778.4757627,-29.56387066,-0.319597904
2417,24.17,779.1026389,-29.85146097,0.358797573,778.6360161,-29.62078596,-0.320968254
2418,24.18,779.2629319,-29.90803965,0.357415346,778.7961417,-29.67802517,-0.322341178
2419,24.19,779.4230978,-29.96495093,0.356030291,778.9561389,-29.73558798,-0.323716677
2420,24.2,779.5831358,-30.0221945,0.354642427,779.1160071,-29.79347408,-0.325094748
2421,24.21,779.7430453,-30.07977006,0.353251774,779.2757457,-29.85168317,-0.326475389
2422,24.22,779.9028255,-30.13767729,0.351858354,779.4353541,-29.91021494,-0.327858598
2423,24.23,780.0624759,-30.19591588,0.350462189,779.5948315,-29.96906907,-0.329244375
2424,24.24,780.2219956,-30.25448549,0.349063299,779.7541775,-30.02824528,-0.330632718
2425,24.25,780.3813841,-30.31338581,0.347661706,779.9133913,-30.08774324,-0.332023624
2426,24.26,780.5406407,-30.3726165,0.346257432,780.0724724,-30.14756265,-0.333417092
2427,24.27,780.6997646,-30.43217725,0.344850497,780.2314201,-30.20770322,-0.334813121
2428,24.28,780.8587553,-30.4920677,0.343440922,780.3902338,-30.26816463,-0.336211709
2429,24.29,781.0176119,-30.55228753,0.342028728,780.5489128,-30.32894658,-0.337612854
2430,24.3,781.176334,-30.6128364,0.340613933,780.7074566,-30.39004876,-0.339016555
2431,24.31,781.3349207,-30.67371396,0.339196557,780.8658645,-30.45147087,-0.34042281
2432,24.32,781.4933714,-30.73491986,0.337776618,781.0241358,-30.51321261,-0.341831618
2433,24.33,781.6516855,-30.79645377,0.336354133,781.18227,-30.57527367,-0.343242977
2434,24.34,781.8098623,-30.85831534,0.334929119,781.3402665,-30.63765374,-0.344656885
2435,24.35,781.9679011,-30.92050421,0.333501591,781.4981245,-30.70035253,-0.34607334
2436,24.36,782.1258013,-30.98302003,0.332071563,781.6558435,-30.76336972,-0.347492342
2437,24.37,782.2835621,-31.04586244,0.330639049,781.8134229,-30.82670502,-0.348913889
2438,24.38,782.4411831,-31.1090311,0.329204061,781.970862,-30.89035812,-0.350337979
2439,24.39,782.5986634,-31.17252563,0.327766609,782.1281602,-30.95432872,-0.35176461
2440,24.4,782.7560024,-31.23634567,0.326326704,782.2853314,-31.01858093,-0.353193782
2441,24.41,782.9131995,-31.30049086,0.324884355,782.4424201,-31.08300587,-0.354625491
2442,24.42,783.0702541,-31.36496083,0.323439568,782.5994257,-31.14760563,-0.356059738
2443,24.43,783.2271654,-31.42975519,0.321992351,782.7563439,-31.21239099,-0.35749652
2444,24.44,783.3839328,-31.49487359,0.320542707,782.9131703,-31.27737267,-0.358935836
2445,24.45,783.5405558,-31.56031563,0.319090644,783.0699006,-31.34256139,-0.360377684
2446,24.46,783.6970336,-31.62608094,0.317636163,783.2265303,-31.40796781,-0.361822062
2447,24.47,783.8533655,-31.69216913,0.316179269,783.3830547,-31.47360255,-0.36326897
2448,24.48,784.0095511,-31.75857981,0.314719964,783.5394691,-31.5394762,-0.364718405
2449,24.49,784.1655896,-31.82531259,0.313258247,783.6957689,-31.6055993,-0.366170367
2450,24.5,784.3214804,-31.89236709,0.311794121,783.851949,-31.67198237,-0.367624853
2451,24.51,784.4772228,-31.95974291,0.310327584,784.0080048,-31.73863587,-0.369081862
2452,24.52,784.6328163,-32.02743965,0.308858636,784.163931,-31.80557023,-0.370541392
2453,24.53,784.7882601,-32.09545693,0.307387275,784.3197226,-31.87279585,-0.372003442
2454,24.54,784.9435537,-32.16379434,0.305913498,784.4753744,-31.94032307,-0.373468011
2455,24.55,785.0986965,-32.23245148,0.304437304,784.6308813,-32.00816221,-0.374935097
2456,24.56,785.2536878,-32.30142795,0.302958687,784.7862377,-32.07632352,-0.376404698
2457,24.57,785.408527,-32.37072334,0.301477645,784.9414383,-32.14481723,-0.377876813
2458,24.58,785.5632134,-32.44033726,0.299994171,785.0964775,-32.21365352,-0.379351441
2459,24.59,785.7177465,-32.51026928,0.298508262,785.2513499,-32.28284255,-0.380828579
2460,24.6,785.8721256,-32.58051901,0.297019911,785.4060496,-32.3523944,-0.382308226
2461,24.61,786.0263501,-32.65108603,0.295529113,785.560571,-32.42231912,-0.383790382
2462,24.62,786.1804194,-32.72196992,0.294035863,785.7149082,-32.49262674,-0.385275044
2463,24.63,786.3343329,-32.79317026,0.292540154,785.8690552,-32.56332722,-0.38676221
2464,24.64,786.48809,-32.86468665,0.29104198,786.0230061,-32.63443047,-0.38825188
2465,24.65,786.64169,-32.93651865,0.289541335,786.1767548,-32.70594639,-0.389744051
2466,24.66,786.7951324,-33.00866585,0.288038214,786.3302951,-32.77788481,-0.391238723
2467,24.67,786.9484165,-33.08112782,0.28653261,786.4836208,-32.85025551,-0.392735894
2468,24.68,787.1015418,-33.15390413,0.285024517,786.6367295,-32.92306003,-0.394235561
2469,24.69,787.2545076,-33.22699435,0.28351393,786.7896677,-32.99619752,-0.395737725
2470,24.7,787.4073134,-33.30039805,0.282000844,786.9424505,-33.06963511,-0.397242383
2471,24.71,787.5599586,-33.37411481,0.280485254,787.0950772,-33.1433725,-0.398749533
2472,24.72,787.7124424,-33.44814418,0.278967155,787.2475473,-33.21740937,-0.400259175
2473,24.73,787.8647645,-33.52248572,0.277446542,787.3998601,-33.29174542,-0.401771307
2474,24.74,788.0169241,-33.59713901,0.275923412,787.5520152,-33.36638034,-0.403285927
2475,24.75,788.1689206,-33.67210359,0.274397762,787.7040118,-33.44131383,-0.404803033
2476,24.76,788.3207536,-33.74737904,0.272869588,787.8558496,-33.51654556,-0.406322625
2477,24.77,788.4724224,-33.82296491,0.271338888,788.0075278,-33.59207525,-0.407844701
2478,24.78,788.6239263,-33.89886075,0.269805661,788.1590459,-33.66790257,-0.409369259
2479,24.79,788.7752649,-33.97506613,0.268269904,788.3104027,-33.74402689,-0.410896292
2480,24.8,788.9264376,-34.0515806,0.266731618,788.4615956,-33.82044688,-0.412425776
2481,24.81,789.0774437,-34.12840371,0.265190802,788.6126239,-33.89716216,-0.413957711
2482,24.82,789.2282826,-34.20553501,0.263647456,788.7634871,-33.97417242,-0.415492093
2483,24.83,789.3789539,-34.28297406,0.262101582,788.9141846,-34.05147733,-0.417028922
2484,24.84,789.5294569,-34.3607204,0.260553183,789.0647158,-34.12907656,-0.418568195
2485,24.85,789.679791,-34.43877358,0.25900226,789.2150802,-34.20696981,-0.420109912
2486,24.86,789.8299558,-34.51713314,0.257448819,789.3652772,-34.28515676,-0.421654071
2487,24.87,789.9799505,-34.59579864,0.255892862,789.5153063,-34.36363707,-0.42320067
2488,24.88,790.1297747,-34.67476961,0.254334394,789.6651678,-34.44241092,-0.424749708
2489,24.89,790.2794277,-34.75404559,0.252773418,789.814863,-34.52147886,-0.426301183
2490,24.9,790.4289091,-34.83362614,0.251209941,789.9643914,-34.60084053,-0.427855093
2491,24.91,790.5782181,-34.91351077,0.249643966,790.1137526,-34.68049552,-0.429411438
2492,24.92,790.7273544,-34.99369904,0.248075498,790.2629459,-34.76044345,-0.430970216
2493,24.93,790.8763173,-35.07419048,0.246504544,790.411971,-34.8406839,-0.432531425
2494,24.94,791.0251062,-35.15498463,0.244931107,790.5608273,-34.92121647,-0.434095063
2495,24.95,791.1737206,-35.23608102,0.243355195,790.7095142,-35.00204078,-0.43566113
2496,24.96,791.32216,-35.31747918,0.241776814,790.8580314,-35.08315642,-0.437229624
2497,24.97,791.4704237,-35.39917865,0.240195968,791.0063781,-35.16456299,-0.438800543
2498,24.98,791.6185113,-35.48117896,0.238612666,791.1545541,-35.2462601,-0.440373886
2499,24.99,791.7664221,-35.56347965,0.237026914,791.3025586,-35.32824736,-0.441949652
2500,25,791.9141557,-35.64608024,0.235438718,791.4503913,-35.41052436,-0.443527838
2501,25.01,792.0617115,-35.72898026,0.233848086,791.5980516,-35.49309071,-0.445108444
2502,25.02,792.2090889,-35.81217924,0.232255025,791.745539,-35.57594601,-0.446691469
2503,25.03,792.3562873,-35.89567671,0.230659543,791.892853,-35.65908988,-0.44827691
2504,25.04,792.5033064,-35.97947221,0.229061645,792.0399931,-35.74252191,-0.449864766
2505,25.05,792.6501454,-36.06356524,0.227461339,792.1869588,-35.82624171,-0.451455037
2506,25.06,792.7968038,-36.14795534,0.225858632,792.3337495,-35.9102489,-0.453047719
2507,25.07,792.9432812,-36.23264204,0.224253529,792.4803647,-35.99454307,-0.454642813
2508,25.08,793.089577,-36.31762486,0.222646036,792.626804,-36.07912383,-0.456240317
2509,25.09,793.2356906,-36.40290332,0.221036159,792.7730669,-36.16399079,-0.457840229
2510,25.1,793.3816215,-36.48847694,0.219423903,792.9191527,-36.24914356,-0.459442548
2511,25.11,793.5273691,-36.57434525,0.217809272,793.0650611,-36.33458175,-0.461047272
2512,25.12,793.672933,-36.66050775,0.216192272,793.2107914,-36.42030497,-0.462654401
2513,25.13,793.8183127,-36.74696399,0.214572907,793.3563433,-36.50631282,-0.464263932
2514,25.14,793.9635074,-36.83371346,0.21295118,793.5017161,-36.59260492,-0.465875865
2515,25.15,794.1085169,-36.92075569,0.211327095,793.6469094,-36.67918087,-0.467490197
2516,25.16,794.2533404,-37.0080902,0.209700654,793.7919227,-36.76604029,-0.469106929
2517,25.17,794.3979776,-37.09571651,0.208071861,793.9367554,-36.85318279,-0.470726058
2518,25.18,794.5424278,-37.18363413,0.206440719,794.081407,-36.94060797,-0.472347582
2519,25.19,794.6866906,-37.27184258,0.204807228,794.2258771,-37.02831546,-0.473971502
2520,25.2,794.8307653,-37.36034137,0.203171392,794.370165,-37.11630485,-0.475597814
2521,25.21,794.9746516,-37.44913002,0.201533211,794.5142704,-37.20457577,-0.477226519
2522,25.22,795.1183489,-37.53820804,0.199892686,794.6581927,-37.29312782,-0.478857614
2523,25.23,795.2618567,-37.62757496,0.19824982,794.8019314,-37.38196063,-0.480491098
2524,25.24,795.4051744,-37.71723027,0.196604611,794.9454859,-37.47107379,-0.48212697
2525,25.25,795.5483015,-37.80717351,0.194957062,795.0888558,-37.56046693,-0.483765229
2526,25.26,795.6912375,-37.89740417,0.193307171,795.2320405,-37.65013965,-0.485405873
2527,25.27,795.833982,-37.98792177,0.191654939,795.3750396,-37.74009158,-0.487048901
2528,25.28,795.9765343,-38.07872582,0.190000365,795.5178525,-37.83032232,-0.488694311
2529,25.29,796.1188941,-38.16981584,0.18834345,795.6604787,-37.92083149,-0.490342103
2530,25.3,796.2610607,-38.26119133,0.186684193,795.8029177,-38.0116187,-0.491992275
2531,25.31,796.4030337,-38.35285181,0.185022593,795.945169,-38.10268358,-0.493644825
2532,25.32,796.5448125,-38.44479678,0.183358649,796.0872321,-38.19402573,-0.495299752
2533,25.33,796.6863968,-38.53702575,0.181692361,796.2291065,-38.28564476,-0.496957056
2534,25.34,796.8277858,-38.62953824,0.180023727,796.3707916,-38.37754031,-0.498616734
2535,25.35,796.9689792,-38.72233375,0.178352748,796.5122869,-38.46971197,-0.500278785
2536,25.36,797.1099765,-38.81541178,0.176679422,796.6535919,-38.56215936,-0.501943208
2537,25.37,797.2507771,-38.90877186,0.17500375,796.7947062,-38.65488211,-0.503610003
2538,25.38,797.3913806,-39.00241348,0.17332573,796.9356292,-38.74787983,-0.505279166
2539,25.39,797.5317864,-39.09633615,0.171645363,797.0763603,-38.84115213,-0.506950698
2540,25.4,797.6719941,-39.1905394,0.169962649,797.2168991,-38.93469863,-0.508624596
2541,25.41,797.8120031,-39.28502271,0.168277589,797.3572451,-39.02851895,-0.51030086
2542,25.42,797.951813,-39.37978561,0.166590181,797.4973977,-39.12261271,-0.511979488
2543,25.43,798.0914232,-39.4748276,0.164900427,797.6373564,-39.21697952,-0.513660478
2544,25.44,798.2308333,-39.57014818,0.163208325,797.7771208,-39.311619,-0.515343831
2545,25.45,798.3700428,-39.66574687,0.161513876,797.9166902,-39.40653076,-0.517029543
2546,25.46,798.5090512,-39.76162316,0.159817079,798.0560642,-39.50171443,-0.518717615
2547,25.47,798.647858,-39.85777658,0.158117935,798.1952423,-39.59716962,-0.520408044
2548,25.48,798.7864627,-39.95420661,0.156416444,798.3342239,-39.69289595,-0.52210083
2549,25.49,798.9248648,-40.05091276,0.154712606,798.4730086,-39.78889303,-0.52379597
2550,25.5,799.0630639,-40.14789455,0.153006421,798.6115957,-39.8851605,-0.525493465
2551,25.51,799.2010594,-40.24515146,0.151297891,798.7499849,-39.98169795,-0.527193311
2552,25.52,799.3388509,-40.34268302,0.149587014,798.8881755,-40.07850502,-0.528895509
2553,25.53,799.4764378,-40.44048871,0.147873793,799.0261671,-40.17558132,-0.530600057
2554,25.54,799.6138198,-40.53856805,0.146158226,799.1639592,-40.27292647,-0.532306953
2555,25.55,799.7509963,-40.63692053,0.144440316,799.3015511,-40.37054009,-0.534016197
2556,25.56,799.8879669,-40.73554566,0.142720063,799.4389425,-40.46842179,-0.535727786
2557,25.57,800.024731,-40.83444294,0.140997467,799.5761328,-40.5665712,-0.53744172
2558,25.58,800.1612882,-40.93361187,0.139272531,799.7131214,-40.66498793,-0.539157998
2559,25.59,800.297638,-41.03305196,0.137545254,799.8499079,-40.7636716,-0.540876617
2560,25.6,800.43378,-41.13276271,0.135815638,799.9864913,-40.86262153,-0.542597572
2561,25.61,800.5697136,-41.23274362,0.134083685,800.1228693,-40.96183598,-0.544320837
2562,25.62,800.7054385,-41.33299419,0.132349396,800.259041,-41.06131441,-0.546046409
2563,25.63,800.840954,-41.43351392,0.130612774,800.3950061,-41.16105643,-0.547774287
2564,25.64,800.9762598,-41.53430231,0.12887382,800.530764,-41.26106163,-0.549504468
2565,25.65,801.1113554,-41.63535886,0.127132538,800.6663142,-41.36132964,-0.551236952
2566,25.66,801.2462403,-41.73668306,0.125388931,800.8016562,-41.46186005,-0.552971736
2567,25.67,801.3809141,-41.83827443,0.123643003,800.9367895,-41.56265247,-0.55470882
2568,25.68,801.5153762,-41.94013246,0.121894757,801.0717136,-41.66370651,-0.556448203
2569,25.69,801.6496262,-42.04225664,0.120144197,801.2064285,-41.76502218,-0.558189882
2570,25.7,801.7836638,-42.14464648,0.118391327,801.3409356,-41.8666004,-0.559933857
2571,25.71,801.9174882,-42.24730148,0.116636149,801.4752345,-41.96844081,-0.561680126
2572,25.72,802.0510993,-42.35022114,0.114878667,801.6093248,-42.07054295,-0.563428688
2573,25.73,802.1844963,-42.45340494,0.113118886,801.7432061,-42.17290635,-0.565179542
2574,25.74,802.317679,-42.5568524,0.111356809,801.8768778,-42.27553055,-0.566932685
2575,25.75,802.4506469,-42.66056301,0.109592439,802.0103397,-42.37841508,-0.568688118
2576,25.76,802.5833994,-42.76453626,0.10782578,802.1435911,-42.48155948,-0.570445838
2577,25.77,802.7159362,-42.86877165,0.106056835,802.2766317,-42.58496329,-0.572205844
2578,25.78,802.8482567,-42.97326868,0.104285609,802.409461,-42.68862604,-0.573968135
2579,25.79,802.9803606,-43.07802684,0.102512106,802.5420786,-42.79254728,-0.57573271
2580,25.8,803.1122473,-43.18304563,0.10073633,802.674484,-42.89672655,-0.577499567
2581,25.81,803.2439165,-43.28832454,0.098958285,802.8066767,-43.00116338,-0.579268705
2582,25.82,803.3753676,-43.39386307,0.097177976,802.9386564,-43.10585731,-0.581040122
2583,25.83,803.5066003,-43.49966071,0.095395408,803.0704226,-43.21080788,-0.582813818
2584,25.84,803.637614,-43.60571697,0.093610584,803.2019748,-43.31601463,-0.584589792
2585,25.85,803.7684083,-43.71203132,0.091823509,803.3333126,-43.4214771,-0.586368041
2586,25.86,803.8989828,-43.81860328,0.090034187,803.4644355,-43.52719483,-0.588148565
2587,25.87,804.0293371,-43.92543233,0.088242622,803.5953431,-43.63316737,-0.589931362
2588,25.88,804.1594706,-44.03251797,0.086448815,803.726035,-43.73939425,-0.591716431
2589,25.89,804.289383,-44.1398597,0.084652771,803.8565106,-43.84587501,-0.59350377
