,Time,tx,ty
18899,188.99,282.9119407,1133.25
18900,189,282.9203299,1133.25
18901,189.01,282.9287198,1133.25
18902,189.02,282.9371103,1133.25
18903,189.03,282.9455014,1133.25
18904,189.04,282.9538933,1133.25
18905,189.05,282.9622858,1133.25
18906,189.06,282.9706789,1133.25
18907,189.07,282.9790728,1133.25
18908,189.08,282.9874673,1133.25
18909,189.09,282.9958626,1133.25
18910,189.1,283.0042585,1133.25
18911,189.11,283.0126551,1133.25
18912,189.12,283.0210525,1133.25
18913,189.13,283.0294505,1133.25
18914,189.14,283.0378493,1133.25
18915,189.15,283.0462489,1133.25
18916,189.16,283.0546491,1133.25
18917,189.17,283.0630501,1133.25
18918,189.18,283.0714518,1133.25
18919,189.19,283.0798543,1133.25
18920,189.2,283.0882576,1133.25
18921,189.21,283.0966616,1133.25
18922,189.22,283.1050663,1133.25
18923,189.23,283.1134719,1133.25
18924,189.24,283.1218782,1133.25
18925,189.25,283.1302854,1133.25
18926,189.26,283.1386935,1133.25
18927,189.27,283.1471025,1133.25
18928,189.28,283.1555125,1133.25
18929,189.29,283.1639235,1133.25
18930,189.3,283.1723356,1133.25
18931,189.31,283.1807489,1133.25
18932,189.32,283.1891635,1133.25
18933,189.33,283.1975793,1133.25
18934,189.34,283.2059966,1133.25
18935,189.35,283.2144153,1133.25
18936,189.36,283.2228357,1133.25
18937,189.37,283.2312577,1133.25
18938,189.38,283.2396816,1133.25
18939,189.39,283.2481073,1133.25
18940,189.4,283.256535,1133.25
18941,189.41,283.2649648,1133.25
18942,189.42,283.2733969,1133.25
18943,189.43,283.2818313,1133.25
18944,189.44,283.2902681,1133.25
18945,189.45,283.2987075,1133.25
18946,189.46,283.3071496,1133.25
18947,189.47,283.3155945,1133.25
18948,189.48,283.3240424,1133.25
18949,189.49,283.3324934,1133.25
18950,189.5,283.3409476,1133.25
18951,189.51,283.3494052,1133.25
18952,189.52,283.3578663,1133.25
18953,189.53,283.3663311,1133.25
18954,189.54,283.3747998,1133.25
18955,189.55,283.3832724,1133.25
18956,189.56,283.3917491,1133.25
18957,189.57,283.4002302,1133.25
18958,189.58,283.4087158,1133.25
18959,189.59,283.417206,1133.25
18960,189.6,283.4257011,1133.25
18961,189.61,283.4342011,1133.25
18962,189.62,283.4427064,1133.25
18963,189.63,283.451217,1133.25
18964,189.64,283.4597332,1133.25
18965,189.65,283.4682552,1133.25
18966,189.66,283.4767832,1133.25
18967,189.67,283.4853173,1133.25
18968,189.68,283.4938578,1133.25
18969,189.69,283.502405,1133.25
18970,189.7,283.5109589,1133.25
18971,189.71,283.5195199,1133.25
18972,189.72,283.5280882,1133.25
18973,189.73,283.536664,1133.25
18974,189.74,283.5452475,1133.25
18975,189.75,283.5538389,1133.25
18976,189.76,283.5624387,1133.25
18977,189.77,283.5710468,1133.25
18978,189.78,283.5796638,1133.25
18979,189.79,283.5882897,1133.25
18980,189.8,283.5969249,1133.25
18981,189.81,283.6055696,1133.25
18982,189.82,283.6142241,1133.25
18983,189.83,283.6228888,1133.25
18984,189.84,283.6315638,1133.25
18985,189.85,283.6402495,1133.25
18986,189.86,283.6489462,1133.25
18987,189.87,283.6576542,1133.25
18988,189.88,283.6663738,1133.25
18989,189.89,283.6751053,1133.25
18990,189.9,283.683849,1133.25
18991,189.91,283.6926054,1133.25
18992,189.92,283.7013746,1133.25
18993,189.93,283.7101572,1133.25
18994,189.94,283.7189533,1133.25
18995,189.95,283.7277635,1133.25
18996,189.96,283.736588,1133.25
18997,189.97,283.7454272,1133.25
18998,189.98,283.7542816,1133.25
18999,189.99,283.7631514,1133.25
19000,190,283.7720372,1133.25
19001,190.01,283.7809392,1133.25
19002,190.02,283.7898581,1133.25
19003,190.03,283.798794,1133.25
19004,190.04,283.8077476,1133.25
19005,190.05,283.8167192,1133.25
19006,190.06,283.8257093,1133.25
19007,190.07,283.8347183,1133.25
19008,190.08,283.8437467,1133.25
19009,190.09,283.852795,1133.25
19010,190.1,283.8618637,1133.25
19011,190.11,283.8709533,1133.25
19012,190.12,283.8800643,1133.25
19013,190.13,283.8891971,1133.25
19014,190.14,283.8983523,1133.25
19015,190.15,283.9075304,1133.25
19016,190.16,283.9167317,1133.25
19017,190.17,283.9259567,1133.25
19018,190.18,283.9352059,1133.25
19019,190.19,283.9444796,1133.25
19020,190.2,283.9537782,1133.25
19021,190.21,283.9631022,1133.25
19022,190.22,283.9724519,1133.25
19023,190.23,283.9818276,1133.25
19024,190.24,283.9912297,1133.25
19025,190.25,284.0006586,1133.25
19026,190.26,284.0101147,1133.25
19027,190.27,284.0195981,1133.25
19028,190.28,284.0291093,1133.25
19029,190.29,284.0386485,1133.25
19030,190.3,284.0482162,1133.25
19031,190.31,284.0578124,1133.25
19032,190.32,284.0674377,1133.25
19033,190.33,284.0770921,1133.25
19034,190.34,284.0867761,1133.25
19035,190.35,284.0964899,1133.25
19036,190.36,284.1062337,1133.25
19037,190.37,284.1160078,1133.25
19038,190.38,284.1258124,1133.25
19039,190.39,284.1356478,1133.25
19040,190.4,284.1455143,1133.25
19041,190.41,284.155412,1133.25
19042,190.42,284.1653413,1133.25
19043,190.43,284.1753022,1133.25
19044,190.44,284.1852951,1133.25
19045,190.45,284.1953201,1133.25
19046,190.46,284.2053775,1133.25
19047,190.47,284.2154674,1133.25
19048,190.48,284.2255901,1133.25
19049,190.49,284.2357457,1133.25
19050,190.5,284.2459345,1133.25
19051,190.51,284.2561566,1133.25
19052,190.52,284.2664122,1133.25
19053,190.53,284.2767014,1133.25
19054,190.54,284.2870245,1133.25
19055,190.55,284.2973816,1133.25
19056,190.56,284.3077729,1133.25
19057,190.57,284.3181985,1133.25
19058,190.58,284.3286585,1133.25
19059,190.59,284.3391533,1133.25
19060,190.6,284.3496828,1133.25
19061,190.61,284.3602472,1133.25
19062,190.62,284.3708467,1133.25
19063,190.63,284.3814814,1133.25
19064,190.64,284.3921515,1133.25
19065,190.65,284.4028571,1133.25
19066,190.66,284.4135982,1133.25
19067,190.67,284.4243751,1133.25
19068,190.68,284.4351879,1133.25
19069,190.69,284.4460366,1133.25
19070,190.7,284.4569214,1133.25
19071,190.71,284.4678424,1133.25
19072,190.72,284.4787998,1133.25
19073,190.73,284.4897935,1133.25
19074,190.74,284.5008238,1133.25
19075,190.75,284.5118907,1133.25
19076,190.76,284.5229944,1133.25
19077,190.77,284.5341349,1133.25
19078,190.78,284.5453123,1133.25
19079,190.79,284.5565267,1133.25
19080,190.8,284.5677782,1133.25
19081,190.81,284.579067,1133.25
19082,190.82,284.590393,1133.25
19083,190.83,284.6017563,1133.25
19084,190.84,284.6131571,1133.25
19085,190.85,284.6245954,1133.25
19086,190.86,284.6360713,1133.25
19087,190.87,284.6475848,1133.25
19088,190.88,284.659136,1133.25
19089,190.89,284.6707251,1133.25
19090,190.9,284.6823519,1133.25
19091,190.91,284.6940167,1133.25
19092,190.92,284.7057195,1133.25
19093,190.93,284.7174602,1133.25
19094,190.94,284.7292391,1133.25
19095,190.95,284.741056,1133.25
19096,190.96,284.7529111,1133.25
19097,190.97,284.7648045,1133.25
19098,190.98,284.776736,1133.25
19099,190.99,284.7887058,1133.25
19100,191,284.8007139,1133.25
19101,191.01,284.8127602,1133.25
19102,191.02,284.8248447,1133.25
19103,191.03,284.8369674,1133.25
19104,191.04,284.8491283,1133.25
19105,191.05,284.8613274,1133.25
19106,191.06,284.8735645,1133.25
19107,191.07,284.8858397,1133.25
19108,191.08,284.8981528,1133.25
19109,191.09,284.9105039,1133.25
19110,191.1,284.9228929,1133.25
19111,191.11,284.9353196,1133.25
19112,191.12,284.947784,1133.25
19113,191.13,284.960286,1133.25
19114,191.14,284.9728255,1133.25
19115,191.15,284.9854024,1133.25
19116,191.16,284.9980167,1133.25
19117,191.17,285.0106681,1133.25
19118,191.18,285.0233567,1133.25
19119,191.19,285.0360822,1133.25
19120,191.2,285.0488447,1133.25
19121,191.21,285.0616438,1133.25
19122,191.22,285.0744797,1133.25
19123,191.23,285.087352,1133.25
19124,191.24,285.1002606,1133.25
19125,191.25,285.1132056,1133.25
19126,191.26,285.1261866,1133.25
19127,191.27,285.1392036,1133.25
19128,191.28,285.1522564,1133.25
19129,191.29,285.1653448,1133.25
19130,191.3,285.1784689,1133.25
19131,191.31,285.1916283,1133.25
19132,191.32,285.2048229,1133.25
19133,191.33,285.2180526,1133.25
19134,191.34,285.2313173,1133.25
19135,191.35,285.2446167,1133.25
19136,191.36,285.2579507,1133.25
19137,191.37,285.2713192,1133.25
19138,191.38,285.2847219,1133.25
19139,191.39,285.2981588,1133.25
19140,191.4,285.3116297,1133.25
19141,191.41,285.3251343,1133.25
19142,191.42,285.3386726,1133.25
19143,191.43,285.3522443,1133.25
19144,191.44,285.3658493,1133.25
19145,191.45,285.3794874,1133.25
19146,191.46,285.3931585,1133.25
19147,191.47,285.4068623,1133.25
19148,191.48,285.4205988,1133.25
19149,191.49,285.4343676,1133.25
19150,191.5,285.4481687,1133.25
19151,191.51,285.4620018,1133.25
19152,191.52,285.4758669,1133.25
19153,191.53,285.4897636,1133.25
19154,191.54,285.5036918,1133.25
19155,191.55,285.5176514,1133.25
19156,191.56,285.5316421,1133.25
19157,191.57,285.5456638,1133.25
19158,191.58,285.5597163,1133.25
19159,191.59,285.5737994,1133.25
19160,191.6,285.5879129,1133.25
19161,191.61,285.6020566,1133.25
19162,191.62,285.6162304,1133.25
19163,191.63,285.630434,1133.25
19164,191.64,285.6446673,1133.25
19165,191.65,285.65893,1133.25
19166,191.66,285.6732221,1133.25
19167,191.67,285.6875432,1133.25
19168,191.68,285.7018932,1133.25
19169,191.69,285.716272,1133.25
19170,191.7,285.7306793,1133.25
19171,191.71,285.7451148,1133.25
19172,191.72,285.7595786,1133.25
19173,191.73,285.7740702,1133.25
19174,191.74,285.7885896,1133.25
19175,191.75,285.8031365,1133.25
19176,191.76,285.8177108,1133.25
19177,191.77,285.8323123,1133.25
19178,191.78,285.8469407,1133.25
19179,191.79,285.8615958,1133.25
19180,191.8,285.8762776,1133.25
19181,191.81,285.8909856,1133.25
19182,191.82,285.9057199,1133.25
19183,191.83,285.9204801,1133.25
19184,191.84,285.9352661,1133.25
19185,191.85,285.9500776,1133.25
19186,191.86,285.9649145,1133.25
19187,191.87,285.9797766,1133.25
19188,191.88,285.9946636,1133.25
19189,191.89,286.0095754,1133.25
19190,191.9,286.0245118,1133.25
19191,191.91,286.0394725,1133.25
19192,191.92,286.0544574,1133.25
19193,191.93,286.0694662,1133.25
19194,191.94,286.0844987,1133.25
19195,191.95,286.0995548,1133.25
19196,191.96,286.1146343,1133.25
19197,191.97,286.1297369,1133.25
19198,191.98,286.1448624,1133.25
19199,191.99,286.1600106,1133.25
19200,192,286.1751814,1133.25
19201,192.01,286.1903745,1133.25
19202,192.02,286.2055897,1133.25
19203,192.03,286.2208268,1133.25
19204,192.04,286.2360856,1133.25
19205,192.05,286.2513659,1133.25
19206,192.06,286.2666675,1133.25
19207,192.07,286.2819901,1133.25
19208,192.08,286.2973337,1133.25
19209,192.09,286.312698,1133.25
19210,192.1,286.3280827,1133.25
19211,192.11,286.3434877,1133.25
19212,192.12,286.3589128,1133.25
19213,192.13,286.3743578,1133.25
19214,192.14,286.3898225,1133.25
19215,192.15,286.4053067,1133.25
19216,192.16,286.4208101,1133.25
19217,192.17,286.4363327,1133.25
19218,192.18,286.4518741,1133.25
19219,192.19,286.4674343,1133.25
19220,192.2,286.483013,1133.25
19221,192.21,286.49861,1133.25
19222,192.22,286.5142251,1133.25
19223,192.23,286.5298583,1133.25
19224,192.24,286.5455092,1133.25
19225,192.25,286.5611778,1133.25
19226,192.26,286.5768639,1133.25
19227,192.27,286.5925673,1133.25
19228,192.28,286.6082879,1133.25
19229,192.29,286.6240254,1133.25
19230,192.3,286.6397799,1133.25
19231,192.31,286.6555511,1133.25
19232,192.32,286.6713389,1133.25
19233,192.33,286.6871431,1133.25
19234,192.34,286.7029636,1133.25
19235,192.35,286.7188004,1133.25
19236,192.36,286.7346531,1133.25
19237,192.37,286.7505217,1133.25
19238,192.38,286.7664062,1133.25
19239,192.39,286.7823062,1133.25
19240,192.4,286.7982218,1133.25
19241,192.41,286.8141527,1133.25
19242,192.42,286.8300989,1133.25
19243,192.43,286.8460603,1133.25
19244,192.44,286.8620366,1133.25
19245,192.45,286.8780278,1133.25
19246,192.46,286.8940337,1133.25
19247,192.47,286.9100543,1133.25
19248,192.48,286.9260894,1133.25
19249,192.49,286.9421389,1133.25
19250,192.5,286.9582026,1133.25
19251,192.51,286.9742804,1133.25
19252,192.52,286.9903723,1133.25
19253,192.53,287.006478,1133.25
19254,192.54,287.0225975,1133.25
19255,192.55,287.0387306,1133.25
19256,192.56,287.0548773,1133.25
19257,192.57,287.0710374,1133.25
19258,192.58,287.0872107,1133.25
19259,192.59,287.1033972,1133.25
19260,192.6,287.1195968,1133.25
19261,192.61,287.1358092,1133.25
19262,192.62,287.1520345,1133.25
19263,192.63,287.1682724,1133.25
19264,192.64,287.1845229,1133.25
19265,192.65,287.2007858,1133.25
19266,192.66,287.2170611,1133.25
19267,192.67,287.2333485,1133.25
19268,192.68,287.249648,1133.25
19269,192.69,287.2659595,1133.25
19270,192.7,287.2822828,1133.25
19271,192.71,287.2986179,1133.25
19272,192.72,287.3149645,1133.25
19273,192.73,287.3313226,1133.25
19274,192.74,287.3476921,1133.25
19275,192.75,287.3640728,1133.25
19276,192.76,287.3804646,1133.25
19277,192.77,287.3968674,1133.25
19278,192.78,287.4132811,1133.25
19279,192.79,287.4297056,1133.25
19280,192.8,287.4461407,1133.25
19281,192.81,287.4625863,1133.25
19282,192.82,287.4790423,1133.25
19283,192.83,287.4955086,1133.25
19284,192.84,287.5119851,1133.25
19285,192.85,287.5284716,1133.25
19286,192.86,287.5449681,1133.25
19287,192.87,287.5614743,1133.25
19288,192.88,287.5779902,1133.25
19289,192.89,287.5945157,1133.25
19290,192.9,287.6110507,1133.25
19291,192.91,287.627595,1133.25
19292,192.92,287.6441485,1133.25
19293,192.93,287.660711,1133.25
19294,192.94,287.6772826,1133.25
19295,192.95,287.693863,1133.25
19296,192.96,287.7104522,1133.25
19297,192.97,287.72705,1133.25
19298,192.98,287.7436562,1133.25
19299,192.99,287.7602709,1133.25
19300,193,287.7768939,1133.25
19301,193.01,287.7935249,1133.25
19302,193.02,287.8101641,1133.25
19303,193.03,287.8268111,1133.25
19304,193.04,287.843466,1133.25
19305,193.05,287.8601285,1133.25
19306,193.06,287.8767986,1133.25
19307,193.07,287.8934761,1133.25
19308,193.08,287.910161,1133.25
19309,193.09,287.9268531,1133.25
19310,193.1,287.9435523,1133.25
19311,193.11,287.9602584,1133.25
19312,193.12,287.9769715,1133.25
19313,193.13,287.9936913,1133.25
19314,193.14,288.0104177,1133.25
19315,193.15,288.0271507,1133.25
19316,193.16,288.0438901,1133.25
19317,193.17,288.0606357,1133.25
19318,193.18,288.0773876,1133.25
19319,193.19,288.0941455,1133.25
19320,193.2,288.1109093,1133.25
19321,193.21,288.127679,1133.25
19322,193.22,288.1444545,1133.25
19323,193.23,288.1612355,1133.25
19324,193.24,288.178022,1133.25
19325,193.25,288.194814,1133.25
19326,193.26,288.2116112,1133.25
19327,193.27,288.2284135,1133.25
19328,193.28,288.2452209,1133.25
19329,193.29,288.2620333,1133.25
19330,193.3,288.2788504,1133.25
19331,193.31,288.2956723,1133.25
19332,193.32,288.3124988,1133.25
19333,193.33,288.3293297,1133.25
19334,193.34,288.3461651,1133.25
19335,193.35,288.3630047,1133.25
19336,193.36,288.3798485,1133.25
19337,193.37,288.3966963,1133.25
19338,193.38,288.4135481,1133.25
19339,193.39,288.4304037,1133.25
19340,193.4,288.4472631,1133.25
19341,193.41,288.464126,1133.25
19342,193.42,288.4809925,1133.25
19343,193.43,288.4978623,1133.25
19344,193.44,288.5147354,1133.25
19345,193.45,288.5316117,1133.25
19346,193.46,288.5484911,1133.25
19347,193.47,288.5653735,1133.25
19348,193.48,288.5822587,1133.25
19349,193.49,288.5991466,1133.25
19350,193.5,288.6160373,1133.25
19351,193.51,288.6329304,1133.25
19352,193.52,288.649826,1133.25
19353,193.53,288.6667239,1133.25
19354,193.54,288.683624,1133.25
19355,193.55,288.7005262,1133.25
19356,193.56,288.7174305,1133.25
19357,193.57,288.7343367,1133.25
19358,193.58,288.7512446,1133.25
19359,193.59,288.7681543,1133.25
19360,193.6,288.7850655,1133.25
19361,193.61,288.8019783,1133.25
19362,193.62,288.8188924,1133.25
19363,193.63,288.8358078,1133.25
19364,193.64,288.8527244,1133.25
19365,193.65,288.8696421,1133.25
19366,193.66,288.8865608,1133.25
19367,193.67,288.9034803,1133.25
19368,193.68,288.9204006,1133.25
19369,193.69,288.9373216,1133.25
19370,193.7,288.9542432,1133.25
19371,193.71,288.9711652,1133.25
19372,193.72,288.9880876,1133.25
19373,193.73,289.0050103,1133.25
19374,193.74,289.0219332,1133.25
19375,193.75,289.0388561,1133.25
19376,193.76,289.055779,1133.25
19377,193.77,289.0727018,1133.25
19378,193.78,289.0896244,1133.25
19379,193.79,289.1065466,1133.25
19380,193.8,289.1234685,1133.25
19381,193.81,289.1403898,1133.25
19382,193.82,289.1573105,1133.25
19383,193.83,289.1742306,1133.25
19384,193.84,289.1911498,1133.25
19385,193.85,289.2080681,1133.25
19386,193.86,289.2249855,1133.25
19387,193.87,289.2419017,1133.25
19388,193.88,289.2588168,1133.25
19389,193.89,289.2757306,1133.25
19390,193.9,289.292643,1133.25
19391,193.91,289.309554,1133.25
19392,193.92,289.3264634,1133.25
19393,193.93,289.3433712,1133.25
19394,193.94,289.3602773,1133.25
19395,193.95,289.3771815,1133.25
19396,193.96,289.3940837,1133.25
19397,193.97,289.410984,1133.25
19398,193.98,289.4278822,1133.25
19399,193.99,289.4447781,1133.25
19400,194,289.4616718,1133.25
19401,194.01,289.4785631,1133.25
19402,194.02,289.4954519,1133.25
19403,194.03,289.5123382,1133.25
19404,194.04,289.5292219,1133.25
19405,194.05,289.5461028,1133.25
19406,194.06,289.5629809,1133.25
19407,194.07,289.5798561,1133.25
19408,194.08,289.5967282,1133.25
19409,194.09,289.6135974,1133.25
19410,194.1,289.6304633,1133.25
19411,194.11,289.647326,1133.25
19412,194.12,289.6641853,1133.25
19413,194.13,289.6810413,1133.25
19414,194.14,289.6978937,1133.25
19415,194.15,289.7147425,1133.25
19416,194.16,289.7315876,1133.25
19417,194.17,289.748429,1133.25
19418,194.18,289.7652666,1133.25
19419,194.19,289.7821002,1133.25
19420,194.2,289.7989298,1133.25
19421,194.21,289.8157553,1133.25
19422,194.22,289.8325766,1133.25
19423,194.23,289.8493937,1133.25
19424,194.24,289.8662065,1133.25
19425,194.25,289.8830148,1133.25
19426,194.26,289.8998186,1133.25
19427,194.27,289.9166179,1133.25
19428,194.28,289.9334125,1133.25
19429,194.29,289.9502024,1133.25
19430,194.3,289.9669874,1133.25
19431,194.31,289.9837676,1133.25
19432,194.32,290.0005428,1133.25
19433,194.33,290.017313,1133.25
19434,194.34,290.034078,1133.25
19435,194.35,290.0508378,1133.25
19436,194.36,290.0675924,1133.25
19437,194.37,290.0843416,1133.25
19438,194.38,290.1010854,1133.25
19439,194.39,290.1178237,1133.25
19440,194.4,290.1345564,1133.25
19441,194.41,290.1512835,1133.25
19442,194.42,290.1680048,1133.25
19443,194.43,290.1847204,1133.25
19444,194.44,290.20143,1133.25
19445,194.45,290.2181338,1133.25
19446,194.46,290.2348315,1133.25
19447,194.47,290.2515232,1133.25
19448,194.48,290.2682087,1133.25
19449,194.49,290.2848879,1133.25
19450,194.5,290.3015609,1133.25
19451,194.51,290.3182275,1133.25
19452,194.52,290.3348877,1133.25
19453,194.53,290.3515414,1133.25
19454,194.54,290.3681885,1133.25
19455,194.55,290.384829,1133.25
19456,194.56,290.4014628,1133.25
19457,194.57,290.4180898,1133.25
19458,194.58,290.4347099,1133.25
19459,194.59,290.4513232,1133.25
19460,194.6,290.4679295,1133.25
19461,194.61,290.4845287,1133.25
19462,194.62,290.5011209,1133.25
19463,194.63,290.5177059,1133.25
19464,194.64,290.5342836,1133.25
19465,194.65,290.5508541,1133.25
19466,194.66,290.5674172,1133.25
19467,194.67,290.5839729,1133.25
19468,194.68,290.6005211,1133.25
19469,194.69,290.6170618,1133.25
19470,194.7,290.6335948,1133.25
19471,194.71,290.6501202,1133.25
19472,194.72,290.6666379,1133.25
19473,194.73,290.6831478,1133.25
19474,194.74,290.6996498,1133.25
19475,194.75,290.7161439,1133.25
19476,194.76,290.7326301,1133.25
19477,194.77,290.7491082,1133.25
19478,194.78,290.7655783,1133.25
19479,194.79,290.7820402,1133.25
19480,194.8,290.798494,1133.25
19481,194.81,290.8149394,1133.25
19482,194.82,290.8313766,1133.25
19483,194.83,290.8478054,1133.25
19484,194.84,290.8642258,1133.25
19485,194.85,290.8806377,1133.25
19486,194.86,290.8970411,1133.25
19487,194.87,290.913436,1133.25
19488,194.88,290.9298221,1133.25
