#{"t_start": 1695179985.2047224, "env_id": null}
r,l,t
-1338697.0,986,25447.405311
-1344494.0,986,25477.053031
-1305257.0,984,25522.646795
-1400772.1,981,25552.146471
-1329240.6,985,25598.125471
-1402662.9,983,25627.595584
-1309219.9,993,25674.504627
-1374645.1,987,25702.986159
-1355353.6,995,25750.012458
-1409109.2,991,25778.873271
-1351931.0,995,25826.699094
-1289951.5,988,25855.079551
-1331092.5,988,25902.4548
-1411325.5,973,25930.162266
-1378743.6,991,25978.337139
-1330632.0,991,26005.189288
-1337393.0,993,26054.394672
-1354557.0,998,26081.47484
-1415172.4,993,26129.654314
-1397962.8,999,26157.696704
-1279186.2,992,26205.544851
-1292340.0,988,26235.860504
-1323137.4,998,26283.558347
-1383363.8,995,26310.822237
-1406479.2,1000,26359.714335
-1364388.8,998,26387.256051
-1383132.9,969,26433.640287
-1382422.1,998,26462.910212
-1318621.2,998,26513.385661
-1392340.6,1001,26542.302102
-1348723.6,1000,26589.110194
-1488662.2,1006,26619.031251
-1335150.2,1000,26665.71069
-1337009.8,1002,26695.5361
-1317146.8,996,26741.72785
-1377482.2,998,26771.790626
-1316475.6,994,26816.839972
-1410415.0,1003,26847.986171
-1390959.2,1003,26894.187566
-1362747.1,996,26925.045106
-1367200.4,995,26971.451158
-1397383.6,986,27000.98556
-1382330.0,1001,27047.867164
-1342858.4,995,27080.660383
-1380031.6,990,27127.265846
-1424538.2,1003,27157.655005
-1358259.2,995,27203.651116
-1284827.8,984,27233.006899
-1334709.8,991,27278.365816
-1314140.4,986,27305.784994
-1378115.5,990,27350.885639
-1388250.8,997,27380.003704
-1455722.2,999,27425.796988
-1453569.8,997,27456.22967
-1417967.2,996,27502.006629
-1389503.5,992,27530.913773
-1385243.6,994,27576.447378
-1366331.5,990,27605.32811
-1320682.0,986,27651.185597
-1020493.7,869,27673.051097
-1448626.6,998,27727.309465
-1395374.5,993,27747.203149
-990149.25,856,27792.305662
-1374598.1,991,27822.123212
-1392239.6,993,27869.933242
-1500727.4,1000,27900.376162
-1374091.6,993,27947.35435
-1510985.9,997,27976.575006
-1379983.4,993,28022.443844
-1526289.8,1001,28052.997563
-1446906.9,1000,28101.118043
-1403830.8,993,28132.373172
-1463028.1,998,28178.918875
-1365842.4,994,28210.890072
-1418293.6,992,28257.071173
-1470667.8,1003,28286.515299
-1353386.0,991,28330.019177
-1417177.4,993,28359.152371
-1354613.8,988,28405.666034
-1387502.4,990,28438.583872
-1453571.8,997,28489.481117
-1507723.5,1004,28521.86239
-1438299.6,993,28568.493441
-1000127.1,818,28588.355263
